Id,Predicted
209,10435188.293457031
210,5293140.888214111
211,1675483.8228225708
212,1702633.9769363403
213,1011488.9144897461
214,5363964.557647705
215,3732948.7800598145
216,7806697.845458984
217,1970054.6264648438
218,1861036.4198684692
219,1132127.7618408203
220,3228656.768798828
221,2064164.8769378662
222,1682467.3414230347
223,1711001.8730163574
224,7830102.920532227
225,1301622.3907470703
226,1348316.1926269531
227,2201196.6705322266
228,1025594.7113037109
229,2546257.257461548
230,1402710.9146118164
231,1942412.6148223877
232,2786939.1441345215
233,2801154.851913452
234,11609489.440917969
235,2022541.9998168945
236,2569348.5736846924
237,3002920.627593994
238,1611864.5668029785
239,2262865.0665283203
240,1878411.5314483643
241,1180696.1297988892
242,1014285.9220504761
243,889806.2109947205
244,2139482.7365875244
245,2031882.2860717773
246,1600365.400314331
247,801058.7096214294
248,1018899.2023468018
249,1463526.0105133057
250,1885077.1188735962
251,2134713.1729125977
252,1536318.7789916992
253,1464474.6780395508
254,1739837.2888565063
255,719667.7327156067
256,1979721.6653823853
257,1269272.0890045166
258,765286.5648269653
259,19515968.322753906
260,10346838.95111084
261,3637539.6251678467
262,1121037.7216339111
263,4289891.242980957
264,2882138.729095459
265,864057.4812889099
266,1925579.1902542114
267,1424551.1293411255
268,736326.6944885254
269,2110440.0157928467
270,2675668.478012085
271,1616565.465927124
272,2423449.2778778076
273,1356208.324432373
274,1204785.5854034424
275,2864717.960357666
276,1746801.495552063
277,4094871.0441589355
278,1747061.4910125732
279,2370125.0553131104
280,2042765.3789520264
281,4362835.40725708
282,2157869.577407837
283,1326288.9385223389
284,2027394.7715759277
285,1751234.769821167
286,1183041.9301986694
287,2893086.9102478027
288,1255421.8769073486
289,2063837.2898101807
290,2178614.377975464
291,2187138.557434082
292,1062968.4925079346
293,1609769.9403762817
294,869358.5991859436
295,3780135.6315612793
296,1352358.102798462
297,2709597.34916687
298,1358065.7243728638
299,1218738.1982803345
300,2944912.4336242676
301,2022541.9998168945
302,833072.0663070679
303,2334155.0827026367
304,1987754.1065216064
305,2568154.811859131
306,984095.6330299377
307,17624532.69958496
308,2887038.230895996
309,3871807.813644409
310,1554808.3782196045
311,2585486.41204834
312,6629355.907440186
313,1436135.5304718018
314,1289313.554763794
315,4645818.23348999
316,3862999.91607666
317,1361918.330192566
318,2855102.062225342
319,3127111.6733551025
320,2667635.679244995
321,4934217.45300293
322,1554957.8666687012
323,1153214.8122787476
324,1680128.0975341797
325,1058667.6597595215
326,2768095.016479492
327,1326597.6905822754
328,4821214.199066162
329,3314776.1821746826
330,1350274.4436264038
331,1324068.4270858765
332,1655383.2292556763
333,1902207.1361541748
334,1360783.9345932007
335,1915914.4163131714
336,1413818.597793579
337,57701309.20410156
338,1303391.5758132935
339,1256979.8231124878
340,2240466.1178588867
341,912263.3337974548
342,808205.8429718018
343,1680901.8850326538
344,5760930.53817749
345,1237656.7125320435
346,2851419.687271118
347,1425092.2203063965
348,1574859.9767684937
349,1519578.3376693726
350,1109723.2103347778
351,1753784.7757339478
352,1466911.1967086792
353,2166493.4158325195
354,950930.4761886597
355,1006783.8430404663
356,1505260.944366455
357,1838822.1263885498
358,1271912.0979309082
359,1436135.5304718018
360,1564628.9587020874
361,2137189.3882751465
362,1281038.2843017578
363,47770702.36206055
364,8394648.551940918
365,1965707.8981399536
366,1871220.350265503
367,1526993.2746887207
368,1658290.7438278198
369,1902207.1361541748
370,1309262.1564865112
371,1462743.5207366943
372,4112220.287322998
373,1614256.2627792358
374,1352268.2189941406
375,1320524.5733261108
376,1859741.9261932373
377,1675483.8228225708
378,2093798.3989715576
379,2531181.3354492188
380,1554808.3782196045
381,2693522.9301452637
382,1087247.1332550049
383,1829925.775527954
384,1463544.0111160278
385,1084531.545639038
386,2080374.4792938232
387,833072.0663070679
388,3321146.4881896973
389,2108314.7525787354
390,2117457.628250122
391,1199669.8379516602
392,1223524.6896743774
393,2553255.796432495
394,1373151.8983840942
395,10346838.95111084
396,3101851.224899292
397,6214602.947235107
398,13515209.197998047
399,2074288.1298065186
400,1323317.6469802856
401,1786863.6846542358
402,1081858.8733673096
403,1986019.0153121948
404,1306816.6971206665
405,1228173.4943389893
406,2249356.508255005
407,1468122.0054626465
408,1111341.118812561
409,3264716.148376465
410,1157258.7490081787
411,1026409.6260070801
412,1283178.210258484
413,2998982.6679229736
414,959749.8774528503
415,1915188.4317398071
416,8790231.704711914
417,648857.4743270874
418,3151720.2854156494
419,1469531.774520874
420,2266804.9335479736
421,1264467.716217041
422,1403479.4569015503
423,1719372.9877471924
424,1656942.1291351318
425,1307386.5175247192
426,1437729.835510254
427,1844197.2732543945
428,1108922.6007461548
429,1826612.8301620483
430,1457945.9428787231
431,2554715.633392334
432,1943150.1626968384
433,1256348.3715057373
434,1353545.069694519
435,2709597.34916687
436,1782465.6963348389
437,1106898.546218872
438,1525529.9806594849
439,1786863.6846542358
440,915987.3127937317
441,1650851.7265319824
442,1617489.218711853
443,1466320.1570510864
444,2201002.359390259
445,1918382.6446533203
446,1669846.6539382935
447,3754514.694213867
448,862372.100353241
449,1491245.6274032593
450,1875447.5116729736
451,1844197.2732543945
452,3401506.6623687744
453,2596911.668777466
454,14356719.970703125
455,4583911.895751953
456,1167417.1686172485
457,2856369.733810425
458,2444739.34173584
459,1630047.6789474487
460,1086768.388748169
461,1490009.3078613281
462,2588078.022003174
463,1478878.9749145508
464,1163170.6953048706
465,1756298.7804412842
466,1668884.9925994873
467,1434948.6827850342
468,1616565.465927124
469,941270.7090377808
470,2974195.957183838
471,1212287.5452041626
472,2028990.5071258545
473,1494237.6613616943
474,6928272.247314453
475,1239134.430885315
476,2073657.751083374
477,1223524.6896743774
478,846360.3258132935
479,1902207.1361541748
480,1313027.5011062622
481,1724346.5185165405
482,2982989.78805542
483,1621573.6865997314
484,7091249.942779541
485,2829802.2747039795
486,11988251.686096191
487,1384695.1723098755
488,2286139.726638794
489,879032.0158004761
490,2161333.0841064453
491,2837473.3924865723
492,1167879.7006607056
493,1680901.8850326538
494,795066.4162635803
495,662653.8038253784
496,1478770.8520889282
497,17000562.66784668
498,1239134.430885315
499,1583756.446838379
500,3540014.7438049316
501,2834222.0783233643
502,3293683.2904815674
503,1409320.9505081177
504,990372.7173805237
505,1647116.8994903564
506,1854842.185974121
507,1288023.591041565
508,1743953.1087875366
509,6164954.18548584
510,1651740.9086227417
511,1650809.0496063232
512,3225454.092025757
513,2844487.6670837402
514,3918393.37348938
515,3254343.9865112305
516,1316490.5309677124
517,1275312.066078186
518,1414206.624031067
519,1346574.1872787476
520,2925754.7855377197
521,5540391.92199707
522,1668580.174446106
523,1997413.992881775
524,2229804.9926757812
525,1904303.3123016357
526,5050407.886505127
527,20687616.3482666
528,1774484.9920272827
529,2507099.8668670654
530,1879133.5821151733
531,1827588.5581970215
532,1085597.038269043
533,17345779.418945312
534,2709767.1031951904
535,3831013.9179229736
536,2851249.2179870605
537,2411136.1503601074
538,3206482.172012329
539,1453012.228012085
540,1077059.5073699951
541,1425092.2203063965
542,1953295.111656189
543,1365027.7853012085
544,2133938.3125305176
545,4051696.77734375
546,812709.8679542542
547,863631.6657066345
548,2386785.5072021484
549,1537388.4439468384
550,794050.5146980286
551,8839471.817016602
552,2908267.7364349365
553,1447102.9043197632
554,2623757.3623657227
555,7708994.8654174805
556,1340952.2771835327
557,1836230.0395965576
558,4307957.649230957
559,2413315.534591675
560,1647116.8994903564
561,948809.027671814
562,3052473.783493042
563,2064164.8769378662
564,1784794.0921783447
565,1666433.9303970337
566,1523346.7817306519
567,2858610.8684539795
568,1163566.4701461792
569,2508121.2520599365
570,6247933.864593506
571,1835844.3975448608
572,5836168.28918457
573,13864089.012145996
574,1163178.6823272705
575,774920.0463294983
576,876589.1790390015
577,1391027.6889801025
578,1694393.7540054321
579,2073657.751083374
580,1820168.4951782227
581,1537757.7543258667
582,761798.0241775513
583,873507.4996948242
584,5537287.712097168
585,1311874.9856948853
586,2840283.6322784424
587,2519056.3201904297
588,11857688.903808594
589,2674946.3081359863
590,5607804.775238037
591,8720095.63446045
592,10930456.161499023
593,2004355.6690216064
594,1352045.178413391
595,676863.6703491211
596,1289014.458656311
597,1848708.987236023
598,1455220.6993103027
599,847709.4769477844
600,24878686.904907227
601,1596328.854560852
602,1811676.6214370728
603,1637910.8428955078
604,1752813.696861267
605,2022541.9998168945
606,2331906.318664551
607,753216.7434692383
608,1378138.8998031616
609,1743953.1087875366
610,1505260.944366455
611,6817170.143127441
612,3515277.624130249
613,1973008.0366134644
614,1311246.1566925049
615,1058667.6597595215
616,1279695.987701416
617,7650653.36227417
618,2073899.507522583
619,2169677.257537842
620,1675483.8228225708
621,1966405.749320984
622,1953287.4822616577
623,3294690.8473968506
624,1968721.3897705078
625,2632930.5171966553
626,3130197.286605835
627,1272657.7520370483
628,961861.4315986633
629,2167540.0733947754
630,822516.6201591492
631,3444498.5389709473
632,4199350.357055664
633,1182233.8104248047
634,3588439.702987671
635,7725272.655487061
636,1505260.944366455
637,1864102.6020050049
638,3153827.667236328
639,1829315.423965454
640,1880369.782447815
641,1082696.795463562
642,923860.0134849548
643,3206929.4452667236
644,1289571.8812942505
645,1502307.1765899658
646,1315063.1189346313
647,3481217.861175537
648,6008450.508117676
649,2869436.502456665
650,15146696.090698242
651,2061233.2820892334
652,1577716.1121368408
653,3206482.172012329
654,959947.4668502808
655,1696423.7689971924
656,2885511.875152588
657,1939183.4735870361
658,3276057.004928589
659,2604136.7053985596
660,2869436.502456665
661,4102253.9138793945
662,1670263.409614563
663,4012832.6416015625
664,1623779.7737121582
665,1868186.116218567
666,1338830.590248108
667,2127356.0523986816
668,3814519.6437835693
669,2691546.91696167
670,1735114.9320602417
671,2970836.639404297
672,2842058.4201812744
673,1430160.9992980957
674,1279690.146446228
675,1309224.3671417236
676,991381.1683654785
677,2111748.9337921143
678,2604136.7053985596
679,6682497.501373291
680,1535545.9451675415
681,1154254.0788650513
682,1487683.2962036133
683,793705.940246582
684,1283285.6178283691
685,827389.121055603
686,1372215.3902053833
687,1304909.348487854
688,3497009.754180908
689,1358531.9519042969
690,3469708.9195251465
691,5788324.356079102
692,4125155.448913574
693,839497.3278045654
694,1766452.670097351
695,1844129.5623779297
696,3715840.1012420654
697,2346709.2514038086
698,5593789.577484131
699,1820168.4951782227
700,2783101.3202667236
701,6652574.53918457
702,1092385.2920532227
703,1164476.1562347412
704,1872480.5116653442
705,39394817.35229492
706,1260659.098625183
707,6734756.946563721
708,2887547.254562378
709,2979598.045349121
710,1641265.2730941772
711,912689.5070075989
712,15748044.967651367
713,1293838.381767273
714,6841149.806976318
715,914286.8518829346
716,1300359.3683242798
717,1742884.635925293
718,3390069.9615478516
719,3888296.604156494
720,1877008.557319641
721,2064164.8769378662
722,7005278.587341309
723,14733226.776123047
724,1953762.7696990967
725,1856408.715248108
726,1368295.1927185059
727,1168448.6865997314
728,1874072.4325180054
729,1430160.9992980957
730,2078824.520111084
731,4203581.3331604
732,753391.6234970093
733,2191829.204559326
734,1414218.3065414429
735,756098.3300209045
736,3666898.250579834
737,1232091.1884307861
738,827015.75756073
739,903582.9305648804
740,1745399.4750976562
741,14021689.414978027
742,1884493.7086105347
743,1502237.08152771
744,5822041.034698486
745,1286785.60256958
746,3633852.243423462
747,4459478.855133057
748,2336464.4050598145
749,912263.3337974548
750,3322078.7048339844
751,3343303.2035827637
752,887127.4590492249
753,2140959.2628479004
754,1221455.454826355
755,58900558.47167969
756,1188626.8854141235
757,3043254.3754577637
758,1116131.067276001
759,5330632.68661499
760,1603366.9710159302
761,1146601.676940918
762,1785915.8515930176
763,25873086.92932129
764,2233941.078186035
765,5293140.888214111
766,2326026.9165039062
767,1371456.3846588135
768,2073899.507522583
769,2074066.162109375
770,3598582.7445983887
771,1769407.5107574463
772,3692597.1508026123
773,1373387.098312378
774,11871217.727661133
775,4785776.615142822
776,1581602.5733947754
777,1178502.5596618652
778,1304912.4479293823
779,1186363.3394241333
780,2931090.3549194336
781,1348129.7492980957
782,2451972.007751465
783,5118348.121643066
784,1455629.1103363037
785,4031327.724456787
786,2079137.3252868652
787,3182087.8982543945
788,6368264.198303223
789,2901417.9706573486
790,2479110.2409362793
791,1495266.1991119385
792,4186062.812805176
793,2158259.630203247
794,847709.4769477844
795,1804070.1150894165
796,1137186.1696243286
797,9377144.813537598
798,2745254.5166015625
799,1884239.912033081
800,1598273.3964920044
801,1093883.1567764282
802,2353929.042816162
803,731585.5026245117
804,3338360.548019409
805,6708055.49621582
806,3560879.2304992676
807,3529979.2289733887
808,5941073.417663574
809,2824028.730392456
810,2820768.356323242
811,2328140.7356262207
812,1471146.3451385498
813,1193681.4785003662
814,2260518.3124542236
815,1582531.0945510864
816,3260199.785232544
817,13869765.281677246
818,4718541.622161865
819,994177.2222518921
820,3709832.4298858643
821,2125038.3853912354
822,1143642.783164978
823,1600704.9083709717
824,7000097.274780273
825,1416455.1496505737
826,1838435.411453247
827,2686448.574066162
828,4863516.330718994
829,2784948.3489990234
830,17000562.66784668
831,2142329.692840576
832,4647708.892822266
833,1345830.4405212402
834,2386947.8702545166
835,1137664.1988754272
836,1276103.7349700928
837,2639034.0328216553
838,1430840.8498764038
839,1605094.1944122314
840,950930.4761886597
841,2537020.683288574
842,1117953.4196853638
843,2747060.537338257
844,3003304.0046691895
845,1294752.4785995483
846,1161409.7356796265
847,2777337.074279785
848,27536621.09375
849,953595.8766937256
850,1351044.4164276123
851,1610083.1031799316
852,1737896.203994751
853,3088300.943374634
854,1825873.851776123
855,1394684.4339370728
856,3238505.6018829346
857,2009643.0778503418
858,8811747.550964355
859,11259821.891784668
860,3746807.57522583
861,27482000.35095215
862,1602571.3682174683
863,1617489.218711853
864,1139772.653579712
865,2505664.825439453
866,1748479.3663024902
867,968629.5390129089
868,1787741.3034439087
869,1288023.591041565
870,1949206.2330245972
871,953546.0472106934
872,2286139.726638794
873,2585486.41204834
874,2850506.7825317383
875,2367352.4856567383
876,2200637.102127075
877,1784794.0921783447
878,3649269.5808410645
879,1905990.8390045166
880,4692142.009735107
881,2293998.956680298
882,1752650.7377624512
883,2042765.3789520264
884,2667876.0051727295
885,2108433.961868286
886,2789271.116256714
887,1700815.6776428223
888,1409697.17502594
889,1435052.752494812
890,2756959.915161133
891,1733851.0751724243
892,788285.6130599976
893,1553080.3203582764
894,1347373.4855651855
895,2709597.34916687
896,4403549.671173096
897,1870542.1686172485
898,968855.7386398315
899,1388587.3556137085
900,1207839.6081924438
901,1422784.686088562
902,1629363.2984161377
903,2623562.5743865967
904,9293839.454650879
905,1137664.1988754272
906,2356755.018234253
907,4732768.0587768555
908,1802664.7567749023
909,1123576.4026641846
910,2391724.3480682373
911,1946775.5556106567
912,1953295.111656189
913,2359569.787979126
914,2005294.3229675293
915,4612401.485443115
916,756758.8090896606
917,1644964.9333953857
918,1032611.9661331177
919,2053645.8492279053
920,1689180.612564087
921,1763089.7760391235
922,1022388.9350891113
923,2701311.1114501953
924,2864450.9315490723
925,1410280.3468704224
926,1200981.7361831665
927,7324931.1447143555
928,1162080.8839797974
929,3511494.6365356445
930,4415929.794311523
931,2835400.8197784424
932,2409689.9032592773
933,976012.2299194336
934,1566890.1205062866
935,1236893.0578231812
936,1298767.5666809082
937,1865412.8313064575
938,674713.134765625
939,1789053.7977218628
940,1144597.7687835693
941,1442495.7036972046
942,2569893.8369750977
943,1329871.8929290771
944,1785395.2646255493
945,1202188.0149841309
946,1058667.6597595215
947,1556204.4382095337
948,1499737.3819351196
949,1938157.320022583
950,1125873.4464645386
951,1848304.7485351562
952,4541366.5771484375
953,1957527.5182724
954,3269998.788833618
955,1968254.566192627
956,5708401.203155518
957,1036013.8416290283
958,1844129.5623779297
959,9233013.153076172
960,1429978.4898757935
961,1846288.0849838257
962,2809166.193008423
963,1621122.3602294922
964,2365417.48046875
965,1907883.2864761353
966,1854842.185974121
967,1855029.7021865845
968,1984182.4769973755
969,1610881.4477920532
970,1898455.3813934326
971,1502307.1765899658
972,1355163.335800171
973,2489745.855331421
974,7136103.15322876
975,893250.8230209351
976,5220241.069793701
977,1468091.4878845215
978,7369777.679443359
979,1582337.3794555664
980,2236108.3030700684
981,2832501.173019409
982,3480011.224746704
983,1170885.0860595703
984,2892846.5843200684
985,1817428.5888671875
986,1549324.9893188477
987,1232938.0512237549
988,5388301.372528076
989,1844129.5623779297
990,1444831.9673538208
991,781584.2628479004
992,1279502.8686523438
993,1239260.3158950806
994,3151720.2854156494
995,1068436.3842010498
996,1749850.9883880615
997,1637910.8428955078
998,1481827.8551101685
999,1599751.591682434
1000,1770954.966545105
1001,2201418.876647949
1002,1675483.8228225708
1003,3260199.785232544
1004,1486497.7598190308
1005,1922752.1419525146
1006,2505664.825439453
1007,15765739.440917969
1008,2932526.3500213623
1009,2745322.4658966064
1010,1259706.1395645142
1011,1364282.8464508057
1012,1546594.262123108
1013,4426005.840301514
1014,1520626.9025802612
1015,1941183.5670471191
1016,1283151.388168335
1017,3186985.492706299
1018,2553255.796432495
1019,2992921.829223633
1020,1749363.0647659302
1021,1469709.6347808838
1022,3954438.2095336914
1023,1122863.8887405396
1024,4771122.455596924
1025,2029841.661453247
1026,1776189.923286438
1027,2565610.647201538
1028,822516.6201591492
1029,2419058.084487915
1030,815571.4273452759
1031,2361412.0483398438
1032,5173832.416534424
1033,1746782.0644378662
1034,5093868.255615234
1035,3955966.7110443115
1036,4387269.496917725
1037,921740.8299446106
1038,1026409.6260070801
1039,8715941.429138184
1040,1503516.0779953003
1041,1333247.6615905762
1042,1574859.9767684937
1043,4536403.656005859
1044,3560879.2304992676
1045,2230505.94329834
1046,1282619.9531555176
1047,1410280.3468704224
1048,2162422.8954315186
1049,14397489.547729492
1050,1571473.3600616455
1051,2531181.3354492188
1052,2386947.8702545166
1053,6336990.3564453125
1054,1315112.4715805054
1055,2524635.076522827
1056,1743953.1087875366
1057,919843.852519989
1058,8478073.120117188
1059,1309224.3671417236
1060,1919153.9287567139
1061,3119186.1629486084
1062,915987.3127937317
1063,1014506.6976547241
1064,992563.784122467
1065,747067.5706863403
1066,4344219.68460083
1067,1342762.82787323
1068,3919046.8788146973
1069,1027616.2624359131
1070,1207530.8561325073
1071,1551595.8070755005
1072,2950139.5225524902
1073,1239142.2986984253
1074,1217625.0219345093
1075,1438122.1532821655
1076,1240736.2461090088
1077,1880369.782447815
1078,2370529.890060425
1079,1316188.4546279907
1080,1731472.8498458862
1081,1315510.0345611572
1082,2052022.4571228027
1083,1666067.123413086
1084,2679094.5529937744
1085,7830102.920532227
1086,1133845.2100753784
1087,2952698.230743408
1088,1516643.5241699219
1089,1799497.127532959
1090,1684443.473815918
1091,2188849.2107391357
1092,3064978.837966919
1093,4186062.812805176
1094,2450438.2610321045
1095,2695778.1314849854
1096,1878803.2531738281
1097,4518774.032592773
1098,1201422.5721359253
1099,7675603.38973999
1100,3062767.505645752
1101,1656367.301940918
1102,2721184.015274048
1103,2232097.625732422
1104,1839321.3748931885
1105,899792.7904129028
1106,729272.723197937
1107,3647154.0927886963
1108,3175972.9385375977
1109,3440373.659133911
1110,6247933.864593506
1111,1690637.1116638184
1112,2049296.3790893555
1113,2859459.161758423
1114,1348392.8442001343
1115,7217515.94543457
1116,2692469.1200256348
1117,1982960.3433609009
1118,3243907.4516296387
1119,4389914.512634277
1120,1239134.430885315
1121,1132148.5042572021
1122,1836230.0395965576
1123,3451784.133911133
1124,1579373.3596801758
1125,1680901.8850326538
1126,1181046.0090637207
1127,1409320.9505081177
1128,2073657.751083374
1129,2056826.3530731201
1130,2786094.6655273438
1131,3904281.8546295166
1132,1338559.7467422485
1133,3543082.9524993896
1134,1665395.0214385986
1135,33062484.741210938
1136,7828729.152679443
1137,1917420.1488494873
1138,1553080.3203582764
1139,2724797.7256774902
1140,4089277.2674560547
1141,9034111.976623535
1142,1893952.0120620728
1143,1400436.282157898
1144,2709597.34916687
1145,1436135.5304718018
1146,2022438.0493164062
1147,1810366.8689727783
1148,915987.3127937317
1149,1410280.3468704224
1150,998369.038105011
1151,2063018.0835723877
1152,1075253.963470459
1153,2594177.9613494873
1154,1714202.2848129272
1155,1679364.3236160278
1156,2976581.811904907
1157,6928272.247314453
1158,1461286.4255905151
1159,1688494.2054748535
1160,737375.3786087036
1161,1392114.281654358
1162,1409585.5951309204
1163,8422832.489013672
1164,2326570.2724456787
1165,1036013.8416290283
1166,4817974.56741333
1167,3306720.733642578
1168,1085526.5855789185
1169,18603931.427001953
1170,6142221.927642822
1171,4849025.726318359
1172,1468091.4878845215
1173,1243658.185005188
1174,1406920.9098815918
1175,2018443.5844421387
1176,3022065.6394958496
1177,1274039.1492843628
1178,1699609.2796325684
1179,2429532.527923584
1180,2924357.6526641846
1181,6067306.995391846
1182,4253934.383392334
1183,1719372.9877471924
1184,1756201.148033142
1185,2732918.7393188477
1186,2564728.4984588623
1187,3880015.6116485596
1188,1643487.572669983
1189,1257435.917854309
1190,2110771.656036377
1191,1461489.200592041
1192,1245771.2888717651
1193,7466113.090515137
1194,1011971.116065979
1195,2131759.4051361084
1196,4282588.958740234
1197,3129746.913909912
1198,2010375.0228881836
1199,1725448.8468170166
1200,929423.2726097107
1201,2281438.3506774902
1202,1844129.5623779297
1203,2133261.6806030273
1204,1825910.9258651733
1205,1207896.35181427
1206,1526538.0144119263
1207,10024300.575256348
1208,910947.6804733276
1209,3791111.707687378
1210,12412814.140319824
1211,2787576.43699646
1212,1221433.0434799194
1213,1455220.6993103027
1214,9250939.36920166
1215,2197852.373123169
1216,4548593.044281006
1217,2843720.1976776123
1218,3108263.2541656494
1219,1900735.0206375122
1220,1467370.0332641602
1221,2471631.5269470215
1222,3513564.348220825
1223,1820168.4951782227
1224,1266171.3361740112
1225,996503.7107467651
1226,3663391.590118408
1227,885999.3815422058
1228,1233337.163925171
1229,1677604.9137115479
1230,3184179.0676116943
1231,2772199.1539001465
1232,2337705.612182617
1233,994177.2222518921
1234,1818306.6844940186
1235,853463.9477729797
1236,1351369.6193695068
1237,1979512.333869934
1238,3005714.178085327
1239,2797804.594039917
1240,3156776.6666412354
1241,1430160.9992980957
1242,2405947.9236602783
1243,2361151.695251465
1244,2686448.574066162
1245,876496.6726303101
1246,1046484.4703674316
1247,1236366.0335540771
1248,3207820.6539154053
1249,11045777.320861816
1250,1144111.2756729126
1251,9194931.030273438
1252,1358065.7243728638
1253,4533136.367797852
1254,1245315.9093856812
1255,2415369.987487793
1256,6682654.857635498
1257,1169275.9990692139
1258,1739292.6216125488
1259,1035649.6572494507
1260,10155141.830444336
1261,914624.5121955872
1262,4955749.034881592
1263,779230.4754257202
1264,2672124.8626708984
1265,3673749.9237060547
1266,4328884.124755859
1267,8232470.512390137
1268,1594831.943511963
1269,1738765.3589248657
1270,2689447.8797912598
1271,10223487.854003906
1272,1149285.5548858643
1273,3141962.2898101807
1274,847709.4769477844
1275,883240.3421401978
1276,1057441.4730072021
1277,5618837.833404541
1278,3472283.363342285
1279,935116.9466972351
1280,2107909.4409942627
1281,2183527.4696350098
1282,5292574.405670166
1283,2177969.9325561523
1284,2507557.8689575195
1285,3996115.6845092773
1286,1266582.6082229614
1287,2537417.6502227783
1288,4377134.799957275
1289,1650851.7265319824
1290,5741069.793701172
1291,5969480.991363525
1292,1298572.6594924927
1293,843654.9305915833
1294,1430160.9992980957
1295,665702.4025917053
1296,2187138.557434082
1297,2809166.193008423
1298,1384695.1723098755
