Id,Predicted
177,1489728.8722947307
178,3661488.3630757923
179,1455120.1363878227
180,1472084.9286333427
181,1557514.4639151588
182,833824.5211851734
183,1754269.3474165176
184,1714112.9521190226
185,1432931.3863586327
186,1765729.3538568534
187,2295016.0724418587
188,1798901.6262105203
189,14466167.630456349
190,3877770.757560061
191,1160282.9454907738
192,1842655.3216146985
193,1409952.0384040393
194,1671512.9199074083
195,2421291.7478151876
196,5341076.85057559
197,4244333.9848966915
198,4378851.356700802
199,3025336.7726775412
200,3121056.995574038
201,1039903.2148722644
202,777688.4603200618
203,3962607.547969775
204,997067.5767765939
205,11256018.0267857
206,1316634.469370173
207,8073171.196886663
208,2669021.002675057
209,10538538.3125
210,5261833.294999624
211,1647033.3131515814
212,1656332.4331968676
213,1055819.53410819
214,5352667.092261907
215,3871629.99165965
216,7779436.320436511
217,1884350.6930109921
218,1864180.7491662656
219,1094010.9472089226
220,3199298.963491361
221,2013917.8868654612
222,1815116.8965496854
223,1852617.5994311683
224,7867298.401307254
225,1312291.701941232
226,1394926.0145408667
227,1915008.2881366352
228,1005473.7833819336
229,2577434.1395565807
230,1505241.395851185
231,1961647.379786054
232,2754887.038914656
233,2649259.622207731
234,11138803.215773802
235,1975613.302321118
236,2491315.5512357657
237,3013792.586380632
238,1623435.9716588713
239,2148921.9483457333
240,1736349.739023731
241,1279945.6169209518
242,1041003.3989284788
243,938472.0834467976
244,2177626.1910261377
245,2008157.462484638
246,1628757.6838282454
247,808304.2337563008
248,1035303.8125306413
249,1387126.6606325973
250,1832001.842154139
251,2286946.232732493
252,1382506.5324594288
253,1432684.7623934464
254,1769921.6647510799
255,738556.7128839619
256,1936926.2363485
257,1295244.570916732
258,752760.2350940125
259,17760686.671130966
260,10420693.469325572
261,3888627.604592351
262,1097647.2312845471
263,4247653.612051069
264,2912268.461423429
265,819352.2622795915
266,1952496.5784130075
267,1413429.8348423208
268,786662.0333138785
269,2435197.4397145496
270,2608809.932382267
271,1638063.89539342
272,3059959.359126985
273,1341604.6778125588
274,1330529.7433266465
275,2836110.2945803693
276,1800703.2089338277
277,4501400.657574769
278,1624900.0534789294
279,2408366.6048327605
280,2030291.3830691779
281,4333679.35260838
282,2140241.531831914
283,1308825.3494510422
284,1959314.8578238497
285,1787707.4512799757
286,1143850.6762283645
287,2961890.703737039
288,1336240.4613447194
289,2170701.921714003
290,2388462.8111930513
291,2134467.4012673683
292,1184482.658653567
293,1655406.9898699399
294,922637.9218587446
295,3810469.5386893163
296,1379159.1129654665
297,2640918.2416658243
298,1298298.6373937896
299,1226023.2368154956
300,2885062.3756062957
301,1975613.302321118
302,773191.1935837739
303,2360321.2352193627
304,1932619.206950573
305,2400642.568442422
306,925484.3305880463
307,18877887.514880948
308,2936684.5510831974
309,3962708.1622899175
310,1687044.3016597307
311,2598807.4348241747
312,6379347.5114516
313,1472084.9286333427
314,1305487.7005345013
315,4731353.651807145
316,3685504.801389206
317,1403177.6821391645
318,2883568.0017670435
319,3243782.9202283076
320,2704136.5234581186
321,4918507.246031749
322,1659154.7815948941
323,1284466.6078506424
324,1799615.2335007912
325,1068062.3580250922
326,2829103.8353257263
327,1341432.3879084128
328,4866587.560515882
329,3669807.3793650786
330,1412038.1962169989
331,1370580.6997326468
332,1612704.7106104037
333,1959894.30505565
334,1803397.931188238
335,1913320.557927927
336,1466302.6315337631
337,60699839.356894836
338,1325830.6514948863
339,1229232.0227892462
340,2219335.9423778234
341,899701.1373097544
342,817233.7815922233
343,1641444.0751676457
344,5706777.9277061885
345,1277183.6139303874
346,2891206.134773011
347,1536012.2512385442
348,1574493.6129508854
349,1583784.5152792134
350,1111154.756754623
351,1714112.9521190226
352,1459456.466100016
353,1911950.504492114
354,965737.8714128828
355,1005249.961184361
356,1444498.9076316976
357,1773696.1875953702
358,1274770.204936589
359,1472084.9286333427
360,1729547.949556975
361,2341055.56413226
362,1325211.4241181717
363,56299471.87202384
364,7860346.2283625
365,1858030.2690670541
366,1862409.9981966214
367,1508180.2183092083
368,1481681.0846528027
369,1959799.9006438856
370,1346309.87150523
371,1468558.7352199596
372,3648608.0648825015
373,1612995.8298526728
374,1349259.15779654
375,1895545.9927166498
376,1848669.4249092052
377,1647033.3131515814
378,2109817.211995336
379,2425380.461305248
380,1687044.3016597307
381,2465332.0509303836
382,1119933.408318642
383,1887759.573542666
384,1406331.1727793943
385,1077383.8767080295
386,2096095.0604489078
387,774487.0369590013
388,3270941.073404429
389,1993004.8846693533
390,2010282.4937299225
391,1091890.1457414497
392,1112961.75379252
393,2370777.845372245
394,1356073.863954745
395,10420693.469325572
396,3037910.401332682
397,6148502.911996407
398,14349835.906746028
399,2046785.0346197337
400,1333762.551342854
401,1929140.6350599409
402,1117814.1910629212
403,2189603.3750692154
404,1258169.6601403416
405,1069545.078334859
406,2194619.2585930196
407,1268078.8401875894
408,1094693.420467799
409,3848686.3625000156
410,1106261.2115825475
411,977108.5095188608
412,1266018.2555207831
413,3232445.195945843
414,971931.9749698885
415,1914683.2384229917
416,8560825.775424588
417,704788.0445947959
418,3250591.476785713
419,1473529.6441455705
420,2191654.2979400833
421,1276230.2242040366
422,1384233.5518882372
423,1787420.4308285264
424,1714531.9105829576
425,1290385.6930936435
426,1406665.7566077302
427,1942216.771256097
428,1090283.338267271
429,1798638.550345664
430,1473954.7243354889
431,2566527.1139132697
432,2096617.4142751105
433,1251166.3179563493
434,1287000.8452688095
435,2640918.2416658243
436,1782912.6951334977
437,1021914.0191048417
438,1681837.1307359617
439,1929140.6350599409
440,910230.201119287
441,1681089.0855364995
442,1733363.8292010648
443,1515725.4227239876
444,2040677.2788141572
445,1834278.6133692467
446,1639172.2676999443
447,3741675.956753989
448,942295.8023349646
449,1446930.2876251487
450,1836123.761915434
451,1942216.771256097
452,3389554.3305454175
453,2735699.857139006
454,14588576.876984129
455,4727021.445424471
456,1293189.8394955962
457,2913034.735454181
458,2442071.2614091784
459,1624520.8742584486
460,1031051.8858885602
461,1461570.6679368971
462,2789073.6967064333
463,1501381.3415417993
464,1164634.1573324786
465,1776926.9673872578
466,1589841.2366246667
467,1404507.1789016197
468,1641197.5735071541
469,976551.5404504817
470,3163951.5806408837
471,1209210.971594888
472,1988287.012532018
473,1636158.0933327293
474,7123030.943113939
475,1210586.8945530974
476,2168281.504829
477,1112961.75379252
478,884372.6545895659
479,1959894.30505565
480,1291056.3258333378
481,1818257.5925327616
482,2770205.392883473
483,1727316.7962554425
484,7056263.25720053
485,2834114.404232483
486,13255442.247023804
487,1297341.5523098889
488,2380588.978680146
489,1030588.0437390516
490,2350647.7387623405
491,2736174.306472091
492,1314570.1110766355
493,1641444.0751676457
494,815649.7690199949
495,671201.5208333345
496,1389217.1084391607
497,15385774.072916707
498,1206100.9644410529
499,1687046.7671167376
500,3599264.29347273
501,2996387.4807423023
502,3163290.2629522355
503,1399219.6024829773
504,1102595.0687924959
505,1629382.8499931053
506,1849593.8707347552
507,1310646.868059549
508,1778079.9390160388
509,5709220.701388885
510,1651997.9177833197
511,1534488.3125805375
512,3222805.162871188
513,2716000.8628335325
514,3261338.9556928496
515,3418773.406709396
516,1303136.622826165
517,1262490.2446130365
518,1402428.1384030483
519,1341984.9001387113
520,2945597.7386076045
521,5518416.396641166
522,1665241.1552219877
523,2146809.418332994
524,2490890.0174393193
525,1922522.9697838607
526,4863644.783870039
527,20413734.678571403
528,1856612.9618738035
529,2596302.7393701277
530,2021347.0069794978
531,1535355.7450618963
532,1045937.0660884944
533,18837231.514880944
534,2685492.795196535
535,3594107.6007819828
536,2734902.1718651424
537,2454105.8931040745
538,3216672.0350693697
539,1429991.341299391
540,1060159.9703543205
541,1539002.1012565822
542,1972734.9687974716
543,1311353.7167470306
544,2121394.336138432
545,4059445.7795211785
546,911472.6610709513
547,823615.6636806498
548,2390119.0004616105
549,1556806.6344158964
550,1187950.2963789687
551,8917813.333829254
552,3025416.617900693
553,1331081.3340508556
554,2579605.4274318223
555,7589795.608131304
556,1303218.5515297293
557,1919824.4642272457
558,4370224.2717847675
559,2414186.973808079
560,1629382.8499931053
561,1660630.1099837655
562,3270507.954088278
563,2013917.8868654612
564,1729922.08988996
565,1534092.7468699976
566,1660167.0851323782
567,2850774.805628205
568,1237335.8033218018
569,2903779.3667135374
570,5851039.267016059
571,1804766.705942693
572,4829888.101190479
573,13754878.338181794
574,1339976.064723543
575,734334.1490436086
576,964735.4307883795
577,1334910.4515905944
578,1703207.5643293562
579,2171996.0433606813
580,1862816.7049236996
581,1587661.960490623
582,793925.7417859259
583,839653.1502295254
584,5588951.35363335
585,1258187.6225238862
586,3079706.6620018594
587,2474063.1463391976
588,12234519.186635133
589,2603331.711448926
590,4394123.531592239
591,8089168.029104458
592,10847592.015290713
593,2251198.918934899
594,1545522.4627320801
595,705365.7542303039
596,1447919.3718582916
597,1765177.486553061
598,1563661.6598748474
599,879974.7307225842
600,24063643.607886907
601,1581188.0527657678
602,1968129.2816672022
603,1623656.8942045195
604,1789224.611258541
605,1975613.302321118
606,2397682.9307155902
607,755313.4804892424
608,1358458.023440013
609,1778079.9390160388
610,1444498.9076316976
611,6115855.188337836
612,3625341.3314801767
613,2010213.8200844105
614,1257708.005506829
615,1068062.3580250922
616,891335.6758553587
617,7576336.772427342
618,2012145.3238273098
619,2190266.50802658
620,1647033.3131515814
621,2076095.4556578249
622,2156705.083285603
623,2489518.293154762
624,1758252.238536446
625,2686348.5926420437
626,2854810.1658999533
627,1296443.2883186324
628,1045758.4043856349
629,2039215.6967784453
630,832682.8244012134
631,3501289.2297103484
632,4040337.7929942817
633,1119295.6036753857
634,3600719.3582545747
635,7612852.73065476
636,1454690.213319854
637,1753042.648660716
638,2976682.619385351
639,1940506.3998144362
640,1878041.4737734017
641,1048896.334325397
642,866509.9627778716
643,3119130.2311383323
644,1324703.4765753043
645,1417273.7629671067
646,1269434.5196372918
647,3674604.7240811163
648,5612384.775487448
649,2756871.5128205568
650,17529537.985119067
651,2096444.409312483
652,1541203.1801546721
653,3294585.7129760114
654,944529.1389162093
655,1679339.3099878128
656,2895730.826943791
657,1719429.836412969
658,3301175.3290587827
659,2558215.5637225695
660,2701880.9470546804
661,4052709.2199418624
662,1689468.4564173636
663,4018180.748632056
664,1732540.0227781462
665,1809029.2100888656
666,1321697.7500791315
667,2075395.2092083585
668,3855982.4934928045
669,2513301.682786592
670,1736593.4746789737
671,2958900.788323748
672,2965823.8402995877
673,1395070.9154493208
674,1269613.9204338423
675,1278976.9966651099
676,997001.4606451262
677,2009792.8397723935
678,2558215.5637225695
679,5758376.135971056
680,1591077.4445706625
681,1310378.1594012603
682,1635098.323775408
683,891695.1443995028
684,1375576.3860445933
685,849135.2375062224
686,1342883.608204314
687,1328417.1680727766
688,3575137.5676539857
689,1344634.8813581087
690,3521934.3343253983
691,6098179.763710759
692,4380840.917472688
693,748961.0685080732
694,1933508.1682814904
695,1862251.6255918557
696,3564593.758655918
697,2135815.089232962
698,6001327.660228814
699,1847213.0285808255
700,2808217.102238856
701,5879729.784124714
702,1102730.2554654237
703,1160282.9454907738
704,2097109.113671456
705,39267169.815705106
706,1354997.192111449
707,6824921.110464642
708,2827320.9918091046
709,2921205.0111689162
710,1767402.9542572196
711,912151.9059761431
712,15464117.559523804
713,1339865.0165246201
714,6101688.948397187
715,899307.160281668
716,1370888.9848977383
717,1787342.6416102273
718,4389835.701153138
719,3865522.6129706115
720,1922926.910883478
721,2013917.8868654612
722,7058600.865730443
723,14104617.356150791
724,2084427.3061234318
725,1873481.1370024995
726,1398225.6312391765
727,1195586.1031065034
728,1763556.0372075795
729,1349782.005982031
730,2134684.7290628646
731,4373126.891719157
732,812950.7909443309
733,2249831.476202961
734,1340642.9800178485
735,713774.8827507311
736,3687123.3250248046
737,1176510.2779129175
738,846511.1859361132
739,835934.0736380336
740,1673638.6675914265
741,14161399.872767873
742,1890929.2438328892
743,1296477.3731377085
744,5849928.965631799
745,1298802.013980575
746,3499855.8199569783
747,4494168.5185571425
748,2361613.5323441867
749,896268.9340010501
750,3171584.6863560476
751,3338173.856075241
752,898515.1046405372
753,2083777.045612112
754,1248589.3802469077
755,58731868.52157734
756,1098922.1941175056
757,3038267.1007215646
758,1152258.1329398963
759,6239168.497767856
760,1605857.0530333675
761,1130195.428511943
762,1782334.0757368826
763,22801424.791666664
764,2424958.8674450554
765,5372133.450059568
766,2378189.329473134
767,1384078.364697726
768,2012145.3238273098
769,2677569.3471010737
770,3635752.7242418267
771,1798537.9573300537
772,3560938.7243144726
773,1303918.2190335211
774,11933779.616512215
775,5050407.960813483
776,1660355.9887419243
777,1159478.6571501472
778,1318818.800718765
779,1126290.5559658841
780,2797026.0152867152
781,1439173.0013409888
782,2549166.383908106
783,4892125.350250626
784,1539208.372120777
785,4077595.9545909865
786,2067750.310716905
787,3085723.4628734
788,6718761.8139881
789,2923228.5006214366
790,2491785.356799924
791,1349534.1133549635
792,4140408.8792530037
793,2274892.9266410703
794,879974.7307225842
795,1797015.2711860314
796,1105926.9089700927
797,8965520.894812655
798,2683454.4947363376
799,2043384.605025421
800,1739482.0422711205
801,1032246.0225615398
802,2385184.3291354557
803,830236.1950268005
804,3145841.05211708
805,6917037.187815237
806,3458235.409114818
807,2910531.092611679
808,5895428.463170714
809,2418393.1991459164
810,2973373.566937755
811,2329027.6642706157
812,1488858.0601432456
813,1225954.0218847974
814,2255813.4945436525
815,1747506.0187231489
816,3216973.63091461
817,13969893.37541018
818,4554047.69676491
819,999084.3175678501
820,3430798.157471704
821,1976064.021790388
822,1045768.6752344881
823,1495670.3767170322
824,6880887.771761227
825,1333115.373910067
826,1733350.3735055174
827,2608279.7284113453
828,4887528.021632582
829,2668228.200547345
830,15385774.072916707
831,2034451.3032744564
832,4781666.285505251
833,1202506.8345927687
834,2249227.819057876
835,1031733.8121519526
836,1202173.4899169374
837,2841196.1206215676
838,1479748.5217551868
839,1671164.6493202988
840,992687.1232385966
841,2430965.8664236036
842,1037006.3892080388
843,2797027.5635231985
844,3192716.8776948173
845,1204932.180393128
846,1141240.654855251
847,2766841.0739251697
848,27928708.41741071
849,933181.0030861242
850,1444193.4586356785
851,1547467.2160520763
852,1689431.450605915
853,3207125.5568575836
854,1843173.2432824443
855,1368500.3088952207
856,3170289.7395303026
857,2001525.8653273813
858,8853564.721722314
859,11269544.561546087
860,3398861.7116923183
861,28168015.021577373
862,1616964.3090842336
863,1733363.8292010648
864,1031950.6955814222
865,2454038.2093997886
866,1810707.5697261856
867,975203.8525582287
868,1587379.4693209247
869,1310646.868059549
870,1774815.8934678312
871,861539.2432570097
872,2380588.978680146
873,2598807.4348241747
874,2813104.3999074176
875,2468378.331616301
876,2074635.3410480293
877,1761218.0544227296
878,3509608.3068879126
879,1959579.9991825416
880,4623906.439439263
881,2241629.307169467
882,1742602.6340295163
883,2030291.3830691779
884,2471610.1037561568
885,2006154.4879539062
886,2860649.2373516243
887,1698727.8965064979
888,1581317.473966737
889,1491943.3110518558
890,2753133.0063073114
891,1934691.7948791585
892,738771.2371957137
893,1621306.5099597964
894,1385195.2046857092
895,2640918.2416658243
896,4694767.499503966
897,1968192.2996967374
898,971118.9580366943
899,2959469.7702107653
900,1331133.9955952347
901,1485641.573827856
902,1631080.5934002423
903,2554211.827069693
904,9838991.427746732
905,1042115.586927433
906,2362729.4517567623
907,4823373.63144841
908,1797929.430283703
909,994376.3139434088
910,2347161.5819741464
911,2102088.5140742445
912,1972734.9687974716
913,2042274.1384785185
914,1999730.2533733172
915,4539256.881421459
916,743797.3382213092
917,1611707.488073653
918,937335.0872395829
919,1970538.646234295
920,1628624.7593392632
921,1799781.844553822
922,1020962.3920128839
923,2783178.405393572
924,2733601.8960859696
925,1196827.6529422519
926,1161746.9822829608
927,7310283.820734371
928,1304915.2901673191
929,3560782.3458801755
930,4435872.232495834
931,2824163.404362838
932,2479014.8800045224
933,860942.0362340201
934,1712150.3725131955
935,1358216.1600195598
936,1344226.5259083137
937,1895968.8198447868
938,706589.0912230015
939,1820622.5061678214
940,1054153.5444248507
941,1464283.0210551012
942,2586428.3952519363
943,1393810.1096688376
944,1285422.1875274458
945,1243988.2973710322
946,1067392.7592925718
947,1635828.4106696434
948,1508083.343961669
949,1979414.7885637817
950,1095485.8575787488
951,1823845.796644536
952,4520091.515112222
953,2002436.183969519
954,3051987.615932782
955,1972288.3450769077
956,5692603.594246029
957,1033027.3031992285
958,1849602.5173731127
959,10451704.881448409
960,1451959.5987013027
961,1879268.5822166593
962,2739489.3936428446
963,1685279.6701501429
964,2377062.152796143
965,1838663.2589285714
966,1849593.8707347552
967,1830767.4975307642
968,1935317.9949578815
969,1616476.1461783096
970,1889810.985985187
971,1417273.7629671067
972,1284352.3301017184
973,2574039.9543650793
974,7097441.709059562
975,872689.9874836362
976,4952512.086805553
977,1412221.5271298997
978,7668243.474994165
979,1607656.7224120286
980,2181309.0697371126
981,2898104.946169786
982,3161054.883386472
983,1122141.789245157
984,2846723.1215421697
985,1727035.8759458486
986,1566884.3386995676
987,1334023.279066514
988,4804110.178832916
989,1848781.7106904536
990,1463390.6927791932
991,779322.1451517235
992,1316433.8630781677
993,1373954.8244636098
994,3250591.476785713
995,1026614.0803731867
996,1809621.5123339843
997,1623656.8942045195
998,1502943.7077204534
999,1489659.9973353494
1000,1635863.7062669317
1001,2222789.7547100442
1002,1681680.3401841205
1003,3216973.63091461
1004,1370919.2388255557
1005,1966844.2907102096
1006,2454038.2093997886
1007,13360593.784970235
1008,3078341.3068294395
1009,2758035.7224160414
1010,1318545.0821932068
1011,1011011.7318671645
1012,1533585.1040512905
1013,4350818.349245325
1014,1460542.72989752
1015,1778363.2871270054
1016,1338761.8820207643
1017,3031111.5758423535
1018,2370777.845372245
1019,2829656.555341401
1020,1719244.0486518457
1021,1622363.4770819242
1022,3688722.931602052
1023,959936.8362249904
1024,4831156.883474087
1025,2013875.9172985407
1026,1589468.8941826574
1027,2551578.7367258356
1028,832682.8244012134
1029,2572526.5056294943
1030,859294.0841447659
1031,2428288.114855661
1032,6483215.542491465
1033,1751158.525238599
1034,5081357.130324056
1035,4165670.7046357314
1036,4317049.725543717
1037,922802.5570133724
1038,971359.2556130434
1039,9561120.521329358
1040,1519853.474698438
1041,1460303.6743227772
1042,1574493.6129508854
1043,4430663.5583911855
1044,3458235.409114818
1045,2338283.8858770356
1046,1252639.020176348
1047,1197383.769234002
1048,1984237.171238223
1049,14408048.1453373
1050,1581882.253149263
1051,2425380.461305248
1052,2410555.1383096105
1053,6356980.590277776
1054,1329873.901722006
1055,2521894.0441699363
1056,1778079.9390160388
1057,966670.8417448088
1058,9539361.490079358
1059,1288225.3806539762
1060,1892499.3243882118
1061,3405569.3387896838
1062,904091.2652607966
1063,1036147.4051928956
1064,1022424.7371549944
1065,735870.5873254545
1066,4408883.970170004
1067,1275763.9811296118
1068,3828711.5726228
1069,1065161.4466095904
1070,1028875.673134559
1071,1513224.886585536
1072,2927412.0863095256
1073,1268914.7833196388
1074,1209151.7852852545
1075,1573832.0270949996
1076,1294268.2954351082
1077,1856080.4447504627
1078,2716665.5309118107
1079,1378218.9514076735
1080,1899496.6815112364
1081,1351455.4880945724
1082,2089408.234178273
1083,1665422.119569135
1084,2675239.275334652
1085,7867298.401307254
1086,984775.1675970026
1087,2924324.8310528235
1088,1405983.0699550654
1089,1714454.0435063303
1090,1680269.7673664344
1091,2083175.3182735958
1092,3240134.6029406353
1093,4140408.8792530037
1094,2448289.935911534
1095,2706239.3259012448
1096,1849082.3804677282
1097,4525021.633212271
1098,1189894.8351865665
1099,7570423.3091285555
1100,3023270.627660112
1101,1724506.9681674116
1102,2901310.025669308
1103,2325858.6737571475
1104,1927499.8818091631
1105,856005.5944948059
1106,724078.1277214715
1107,3779097.479868574
1108,3114439.5453110402
1109,3587847.304847079
1110,5851039.267016059
1111,1781501.5334039596
1112,2112050.2719748877
1113,2769930.4242774746
1114,1470682.147204207
1115,7153396.650503441
1116,2537733.5646310654
1117,1945643.1818629452
1118,3220336.452488028
1119,4403126.259235484
1120,1215067.988895536
1121,967965.6557129155
1122,1920493.2693674592
1123,3454041.2710308493
1124,1603500.4334618954
1125,1641444.0751676457
1126,1190577.0426793583
1127,1399219.6024829773
1128,2168281.504829
1129,1949649.167245034
1130,2597403.475553041
1131,4626333.344085554
1132,1367683.2418928337
1133,3487906.8243033006
1134,2025905.1867623166
1135,32685136.92708333
1136,7830382.63842729
1137,2423427.740327379
1138,1621306.5099597964
1139,2846368.1834053667
1140,4287828.097718253
1141,9073671.192794174
1142,1931258.766622903
1143,1349287.1996122308
1144,2640918.2416658243
1145,1475803.8409120364
1146,2061225.687933638
1147,1851968.4554468587
1148,908930.0572554915
1149,1196827.6529422519
1150,854506.393262987
1151,1815524.970313455
1152,1628695.1479341735
1153,2375189.267012263
1154,1533969.2274843205
1155,1757421.7532839512
1156,2929522.1804508734
1157,7184603.945346073
1158,1410297.3342030004
1159,1814197.4913869929
1160,789598.9551187966
1161,1371588.538296793
1162,1393564.0848270021
1163,8485090.830112524
1164,2296740.964218311
1165,1039426.7205951589
1166,4870316.107142867
1167,2835081.857127718
1168,1024008.1491175983
1169,18333456.581349198
1170,6080153.378968258
1171,4984764.852398507
1172,1412221.5271298997
1173,1273904.6645366494
1174,1387019.729747869
1175,2061219.2708556845
1176,2631238.0151151097
1177,1235085.3435929017
1178,1761122.542502988
1179,2743216.988886509
1180,2731075.4096293063
1181,6381350.934408166
1182,4284930.621347399
1183,1787420.4308285264
1184,1707262.0589409184
1185,2793104.618593113
1186,2355327.853803545
1187,3967442.439545959
1188,1662770.2031331887
1189,1236194.327220517
1190,1817181.8117724473
1191,1627630.1358573064
1192,1305494.9497091242
1193,7711150.655753976
1194,1098764.8851337596
1195,2102128.9003647454
1196,4063023.45550145
1197,3121056.995574038
1198,1965077.7882758966
1199,1731351.3285936052
1200,838121.770529086
1201,2076773.925443789
1202,1848594.0559640746
1203,2134726.778366019
1204,1818769.5644412602
1205,1237365.4238062007
1206,1275134.2772779206
1207,9904714.630928975
1208,889667.1718090499
1209,4908148.230839593
1210,12210216.622928666
1211,2902847.960650994
1212,1153450.1645590959
1213,1549610.883871337
1214,9483845.897073412
1215,2469591.8036369183
1216,4481677.2448689025
1217,2713407.5710113714
1218,3237370.1583755817
1219,1913769.9072727528
1220,1519193.4061432418
1221,2414390.590846353
1222,4462862.025324984
1223,1848430.9995434908
1224,1287061.276785928
1225,963071.4222168571
1226,3536901.148501124
1227,910760.4351082752
1228,1062097.0170924396
1229,1768174.9846154677
1230,2914572.1007141736
1231,2755818.0284922183
1232,2538284.1607888155
1233,985314.4935556564
1234,1754377.7014082486
1235,904121.1203212539
1236,1390212.4405296915
1237,1889546.3232542612
1238,2338469.618357725
1239,2799128.5063540596
1240,2800904.79550573
1241,1352362.28725639
1242,2630253.7327839336
1243,2408709.8017050163
1244,2660526.0530068884
1245,890713.4132315731
1246,1039242.7470398229
1247,1294651.0706047541
1248,3204127.237446552
1249,10503486.241071437
1250,1034083.7017938584
1251,8968996.928824661
1252,1298298.6373937896
1253,4582688.0204982385
1254,1627611.9536560087
1255,2287590.2663690485
1256,6368771.800265715
1257,1188462.2953884257
1258,1727741.4050197257
1259,1055330.0507283283
1260,10269944.384724341
1261,947127.3802462938
1262,4806286.211247648
1263,784589.7310588561
1264,2526695.928426462
1265,3549366.013748996
1266,4389733.3209146615
1267,8396825.36926963
1268,1625179.372069012
1269,1609772.827100011
1270,2335612.339420993
1271,9833513.093253965
1272,1098577.672518407
1273,3138815.664606562
1274,879974.7307225842
1275,940652.835545346
1276,1334280.2947084778
1277,5637552.912202379
1278,3412147.566335252
1279,915248.6184935491
1280,2033027.6904791314
1281,2346358.899044362
1282,5407995.159153891
1283,2173022.7238876834
1284,2408377.60974368
1285,4150956.157016684
1286,1125536.300587242
1287,2508935.8421957307
1288,4205449.423069989
1289,1580673.4731899132
1290,5368116.0439349525
1291,5927793.830357137
1292,1319085.1487340555
1293,762746.6867499109
1294,1395070.9154493208
1295,700506.7331277267
1296,2134467.4012673683
1297,2739489.3936428446
